date,sku_id,on_hand_units,on_order_units,lead_time_days,reorder_point
2024-07-29,SKU0053,131,0,15.0,120
2024-08-05,SKU0053,89,103,15.0,120
2024-08-12,SKU0053,46,103,15.0,120
2024-08-19,SKU0053,107,103,15.0,120
2024-08-26,SKU0053,64,103,15.0,120
2024-09-02,SKU0053,125,0,15.0,120
2024-09-09,SKU0053,83,103,15.0,120
2024-09-16,SKU0053,40,103,15.0,120
2024-09-23,SKU0053,101,103,15.0,120
2024-09-30,SKU0053,59,103,15.0,120
2024-10-07,SKU0053,119,103,15.0,120
2024-10-14,SKU0053,77,103,15.0,120
2024-10-21,SKU0053,35,103,15.0,120
2024-10-28,SKU0053,95,103,15.0,120
2024-11-04,SKU0053,53,103,15.0,120
2024-11-11,SKU0053,113,102,15.0,120
2024-11-18,SKU0053,71,102,15.0,120
2024-11-25,SKU0053,128,0,15.0,120
2024-12-02,SKU0053,65,106,15.0,120
2024-12-09,SKU0053,14,208,15.0,120
2024-12-16,SKU0053,65,102,15.0,120
2024-12-23,SKU0053,0,211,15.0,120
2024-12-30,SKU0053,49,109,15.0,120
2025-01-06,SKU0053,89,111,15.0,120
2025-01-13,SKU0053,29,111,15.0,120
2025-01-20,SKU0053,100,107,15.0,120
2025-01-27,SKU0053,58,107,15.0,120
2025-02-03,SKU0053,122,0,15.0,120
2025-02-10,SKU0053,100,108,15.0,120
2025-02-17,SKU0053,57,108,15.0,120
2025-02-24,SKU0053,120,0,15.0,120
2025-03-03,SKU0053,77,109,15.0,120
2025-03-10,SKU0053,47,109,15.0,120
2025-03-17,SKU0053,117,105,15.0,120
2025-03-24,SKU0053,78,105,15.0,120
2025-03-31,SKU0053,45,105,15.0,120
2025-04-07,SKU0053,113,108,15.0,120
2025-04-14,SKU0053,79,108,15.0,120
2025-04-21,SKU0053,157,0,15.0,120
2025-04-28,SKU0053,127,0,15.0,120
2025-05-05,SKU0053,97,105,15.0,120
2025-05-12,SKU0053,67,105,15.0,120
2025-05-19,SKU0053,136,0,15.0,120
2025-05-26,SKU0053,101,107,15.0,120
2025-06-02,SKU0053,69,107,15.0,120
2025-06-09,SKU0053,144,0,15.0,120
2025-06-16,SKU0053,111,105,15.0,120
2025-06-23,SKU0053,75,105,15.0,120
2025-06-30,SKU0053,144,0,15.0,120
2025-07-07,SKU0053,115,107,15.0,120
2025-07-14,SKU0053,80,107,15.0,120
2025-07-21,SKU0053,50,107,15.0,120
2025-07-28,SKU0053,124,0,15.0,120
2025-08-04,SKU0053,74,104,15.0,120
2025-08-11,SKU0053,21,104,15.0,120
2025-08-18,SKU0053,79,108,15.0,120
2025-08-25,SKU0053,50,108,15.0,120
2025-09-01,SKU0053,128,0,15.0,120
2025-09-08,SKU0053,93,104,15.0,120
2025-09-15,SKU0053,62,104,15.0,120
2025-09-22,SKU0053,136,0,15.0,120
2025-09-29,SKU0053,104,106,15.0,120
2025-10-06,SKU0053,63,106,15.0,120
2025-10-13,SKU0053,133,0,15.0,120
2025-10-20,SKU0053,60,111,15.0,120
2025-10-27,SKU0053,0,218,15.0,120
2025-11-03,SKU0053,83,107,15.0,120
2025-11-10,SKU0053,156,0,15.0,120
2025-11-17,SKU0053,109,106,15.0,120
2025-11-24,SKU0053,64,106,15.0,120
2025-12-01,SKU0053,99,104,15.0,120
2025-12-08,SKU0053,44,104,15.0,120
2025-12-15,SKU0053,97,111,15.0,120
2025-12-22,SKU0053,52,111,15.0,120
2025-12-29,SKU0053,123,0,15.0,120
2024-01-01,SKU0054,1555,0,24.0,1222
2024-01-08,SKU0054,1244,0,24.0,1222
2024-01-15,SKU0054,932,724,24.0,1222
2024-01-22,SKU0054,620,724,24.0,1222
2024-01-29,SKU0054,308,1437,24.0,1222
2024-02-05,SKU0054,720,713,24.0,1222
2024-02-12,SKU0054,408,1426,24.0,1222
2024-02-19,SKU0054,809,713,24.0,1222
2024-02-26,SKU0054,497,1426,24.0,1222
2024-03-04,SKU0054,185,1426,24.0,1222
2024-03-11,SKU0054,586,713,24.0,1222
2024-03-18,SKU0054,274,1426,24.0,1222
2024-03-25,SKU0054,675,713,24.0,1222
2024-04-01,SKU0054,364,1426,24.0,1222
2024-04-08,SKU0054,765,713,24.0,1222
2024-04-15,SKU0054,453,1426,24.0,1222
2024-04-22,SKU0054,854,713,24.0,1222
2024-04-29,SKU0054,542,713,24.0,1222
2024-05-06,SKU0054,230,1426,24.0,1222
2024-05-13,SKU0054,631,713,24.0,1222
2024-05-20,SKU0054,319,1426,24.0,1222
2024-05-27,SKU0054,720,713,24.0,1222
2024-06-03,SKU0054,408,1426,24.0,1222
2024-06-10,SKU0054,809,713,24.0,1222
2024-06-17,SKU0054,497,1426,24.0,1222
2024-06-24,SKU0054,186,1426,24.0,1222
2024-07-01,SKU0054,587,713,24.0,1222
2024-07-08,SKU0054,275,1426,24.0,1222
2024-07-15,SKU0054,676,713,24.0,1222
2024-07-22,SKU0054,364,1425,24.0,1222
2024-07-29,SKU0054,765,712,24.0,1222
2024-08-05,SKU0054,453,1425,24.0,1222
2024-08-12,SKU0054,853,713,24.0,1222
2024-08-19,SKU0054,541,713,24.0,1222
2024-08-26,SKU0054,229,1426,24.0,1222
2024-09-02,SKU0054,630,713,24.0,1222
2024-09-09,SKU0054,318,1426,24.0,1222
2024-09-16,SKU0054,720,713,24.0,1222
2024-09-23,SKU0054,479,1429,24.0,1222
2024-09-30,SKU0054,984,716,24.0,1222
2024-10-07,SKU0054,633,716,24.0,1222
2024-10-14,SKU0054,330,1424,24.0,1222
2024-10-21,SKU0054,515,708,24.0,1222
2024-10-28,SKU0054,156,1482,24.0,1222
2024-11-04,SKU0054,676,774,24.0,1222
2024-11-11,SKU0054,356,1510,24.0,1222
2024-11-18,SKU0054,839,736,24.0,1222
2024-11-25,SKU0054,531,736,24.0,1222
2024-12-02,SKU0054,7,1444,24.0,1222
2024-12-09,SKU0054,462,1461,24.0,1222
2024-12-16,SKU0054,79,1461,24.0,1222
2024-12-23,SKU0054,406,753,24.0,1222
2024-12-30,SKU0054,67,1583,24.0,1222
2025-01-06,SKU0054,357,830,24.0,1222
2025-01-13,SKU0054,0,1659,24.0,1222
2025-01-20,SKU0054,672,829,24.0,1222
2025-01-27,SKU0054,326,1564,24.0,1222
2025-02-03,SKU0054,787,735,24.0,1222
2025-02-10,SKU0054,419,1465,24.0,1222
2025-02-17,SKU0054,71,1465,24.0,1222
2025-02-24,SKU0054,422,1501,24.0,1222
2025-03-03,SKU0054,186,1501,24.0,1222
2025-03-10,SKU0054,700,771,24.0,1222
2025-03-17,SKU0054,460,771,24.0,1222
2025-03-24,SKU0054,946,737,24.0,1222
2025-03-31,SKU0054,636,737,24.0,1222
2025-04-07,SKU0054,445,1460,24.0,1222
2025-04-14,SKU0054,935,723,24.0,1222
2025-04-21,SKU0054,677,723,24.0,1222
2025-04-28,SKU0054,472,1427,24.0,1222
2025-05-05,SKU0054,917,704,24.0,1222
2025-05-12,SKU0054,640,704,24.0,1222
2025-05-19,SKU0054,372,1426,24.0,1222
2025-05-26,SKU0054,789,722,24.0,1222
2025-06-02,SKU0054,544,722,24.0,1222
2025-06-09,SKU0054,986,714,24.0,1222
2025-06-16,SKU0054,704,714,24.0,1222
2025-06-23,SKU0054,453,1470,24.0,1222
2025-06-30,SKU0054,921,756,24.0,1222
2025-07-07,SKU0054,684,756,24.0,1222
2025-07-14,SKU0054,459,1464,24.0,1222
2025-07-21,SKU0054,988,708,24.0,1222
2025-07-28,SKU0054,825,708,24.0,1222
2025-08-04,SKU0054,448,1422,24.0,1222
2025-08-11,SKU0054,760,714,24.0,1222
2025-08-18,SKU0054,547,714,24.0,1222
2025-08-25,SKU0054,314,1453,24.0,1222
2025-09-01,SKU0054,791,739,24.0,1222
2025-09-08,SKU0054,598,739,24.0,1222
2025-09-15,SKU0054,1079,708,24.0,1222
2025-09-22,SKU0054,897,708,24.0,1222
2025-09-29,SKU0054,682,708,24.0,1222
2025-10-06,SKU0054,1070,734,24.0,1222
2025-10-13,SKU0054,755,734,24.0,1222
2025-10-20,SKU0054,205,1518,24.0,1222
2025-10-27,SKU0054,694,784,24.0,1222
2025-11-03,SKU0054,388,1530,24.0,1222
2025-11-10,SKU0054,92,1530,24.0,1222
2025-11-17,SKU0054,565,746,24.0,1222
2025-11-24,SKU0054,216,1487,24.0,1222
2025-12-01,SKU0054,493,741,24.0,1222
2025-12-08,SKU0054,101,1492,24.0,1222
2025-12-15,SKU0054,664,751,24.0,1222
2025-12-22,SKU0054,351,1478,24.0,1222
2025-12-29,SKU0054,784,727,24.0,1222
2024-01-01,SKU0055,493,311,25.0,517
2024-01-08,SKU0055,122,619,25.0,517
2024-01-15,SKU0055,0,619,25.0,517
2024-01-22,SKU0055,0,619,25.0,517
2024-01-29,SKU0055,170,308,25.0,517
2024-02-05,SKU0055,286,358,25.0,517
2024-02-12,SKU0055,59,715,25.0,517
2024-02-19,SKU0055,0,715,25.0,517
2024-02-26,SKU0055,250,357,25.0,517
2024-03-04,SKU0055,87,659,25.0,517
2024-03-11,SKU0055,264,302,25.0,517
2024-03-18,SKU0055,75,594,25.0,517
2024-03-25,SKU0055,0,594,25.0,517
2024-04-01,SKU0055,129,652,25.0,517
2024-04-08,SKU0055,251,360,25.0,517
2024-04-15,SKU0055,34,648,25.0,517
2024-04-22,SKU0055,0,648,25.0,517
2024-04-29,SKU0055,219,585,25.0,517
2024-05-06,SKU0055,309,297,25.0,517
2024-05-13,SKU0055,135,297,25.0,517
2024-05-20,SKU0055,0,678,25.0,517
2024-05-27,SKU0055,197,381,25.0,517
2024-06-03,SKU0055,22,684,25.0,517
2024-06-10,SKU0055,297,303,25.0,517
2024-06-17,SKU0055,101,626,25.0,517
2024-06-24,SKU0055,300,323,25.0,517
2024-07-01,SKU0055,150,637,25.0,517
2024-07-08,SKU0055,0,637,25.0,517
2024-07-15,SKU0055,188,616,25.0,517
2024-07-22,SKU0055,30,616,25.0,517
2024-07-29,SKU0055,187,594,25.0,517
2024-08-05,SKU0055,0,594,25.0,517
2024-08-12,SKU0055,183,580,25.0,517
2024-08-19,SKU0055,13,580,25.0,517
2024-08-26,SKU0055,173,583,25.0,517
2024-09-02,SKU0055,32,583,25.0,517
2024-09-09,SKU0055,125,649,25.0,517
2024-09-16,SKU0055,0,649,25.0,517
2024-09-23,SKU0055,128,643,25.0,517
2024-09-30,SKU0055,0,643,25.0,517
2024-10-07,SKU0055,230,289,25.0,517
2024-10-14,SKU0055,49,630,25.0,517
2024-10-21,SKU0055,5,678,25.0,517
2024-10-28,SKU0055,0,678,25.0,517
2024-11-04,SKU0055,276,337,25.0,517
2024-11-11,SKU0055,32,643,25.0,517
2024-11-18,SKU0055,135,605,25.0,517
2024-11-25,SKU0055,0,605,25.0,517
2024-12-02,SKU0055,0,605,25.0,517
2024-12-09,SKU0055,0,614,25.0,517
2024-12-16,SKU0055,51,641,25.0,517
2024-12-23,SKU0055,0,641,25.0,517
2024-12-30,SKU0055,281,326,25.0,517
2025-01-06,SKU0055,0,679,25.0,517
2025-01-13,SKU0055,63,675,25.0,517
2025-01-20,SKU0055,0,675,25.0,517
2025-01-27,SKU0055,328,322,25.0,517
2025-02-03,SKU0055,114,626,25.0,517
2025-02-10,SKU0055,167,637,25.0,517
2025-02-17,SKU0055,0,637,25.0,517
2025-02-24,SKU0055,0,637,25.0,517
2025-03-03,SKU0055,112,640,25.0,517
2025-03-10,SKU0055,277,307,25.0,517
2025-03-17,SKU0055,123,607,25.0,517
2025-03-24,SKU0055,0,607,25.0,517
2025-03-31,SKU0055,178,598,25.0,517
2025-04-07,SKU0055,21,598,25.0,517
2025-04-14,SKU0055,143,589,25.0,517
2025-04-21,SKU0055,0,589,25.0,517
2025-04-28,SKU0055,195,587,25.0,517
2025-05-05,SKU0055,24,587,25.0,517
2025-05-12,SKU0055,137,586,25.0,517
2025-05-19,SKU0055,0,586,25.0,517
2025-05-26,SKU0055,161,594,25.0,517
2025-06-02,SKU0055,0,594,25.0,517
2025-06-09,SKU0055,120,613,25.0,517
2025-06-16,SKU0055,0,613,25.0,517
2025-06-23,SKU0055,126,648,25.0,517
2025-06-30,SKU0055,0,648,25.0,517
2025-07-07,SKU0055,110,630,25.0,517
2025-07-14,SKU0055,0,630,25.0,517
2025-07-21,SKU0055,204,600,25.0,517
2025-07-28,SKU0055,36,600,25.0,517
2025-08-04,SKU0055,89,613,25.0,517
2025-08-11,SKU0055,0,613,25.0,517
2025-08-18,SKU0055,205,599,25.0,517
2025-08-25,SKU0055,48,599,25.0,517
2025-09-01,SKU0055,200,295,25.0,517
2025-09-08,SKU0055,19,664,25.0,517
2025-09-15,SKU0055,208,369,25.0,517
2025-09-22,SKU0055,38,700,25.0,517
2025-09-29,SKU0055,315,331,25.0,517
2025-10-06,SKU0055,114,640,25.0,517
2025-10-13,SKU0055,0,640,25.0,517
2025-10-20,SKU0055,0,636,25.0,517
2025-10-27,SKU0055,0,636,25.0,517
2025-11-03,SKU0055,101,634,25.0,517
2025-11-10,SKU0055,0,634,25.0,517
2025-11-17,SKU0055,108,621,25.0,517
2025-11-24,SKU0055,0,621,25.0,517
2025-12-01,SKU0055,0,726,25.0,517
2025-12-08,SKU0055,0,726,25.0,517
2025-12-15,SKU0055,125,412,25.0,517
2025-12-22,SKU0055,0,705,25.0,517
2025-12-29,SKU0055,211,593,25.0,517
2024-01-01,SKU0056,160,0,23.0,116
2024-01-08,SKU0056,112,0,23.0,116
2024-01-15,SKU0056,64,80,23.0,116
2024-01-22,SKU0056,16,162,23.0,116
2024-01-29,SKU0056,0,162,23.0,116
2024-02-05,SKU0056,46,82,23.0,116
2024-02-12,SKU0056,0,153,23.0,116
2024-02-19,SKU0056,34,144,23.0,116
2024-02-26,SKU0056,0,144,23.0,116
2024-03-04,SKU0056,44,73,23.0,116
2024-03-11,SKU0056,0,148,23.0,116
2024-03-18,SKU0056,25,146,23.0,116
2024-03-25,SKU0056,0,146,23.0,116
2024-04-01,SKU0056,41,71,23.0,116
2024-04-08,SKU0056,64,94,23.0,116
2024-04-15,SKU0056,16,94,23.0,116
2024-04-22,SKU0056,0,176,23.0,116
2024-04-29,SKU0056,73,82,23.0,116
2024-05-06,SKU0056,25,82,23.0,116
2024-05-13,SKU0056,59,85,23.0,116
2024-05-20,SKU0056,11,160,23.0,116
2024-05-27,SKU0056,0,160,23.0,116
2024-06-03,SKU0056,51,75,23.0,116
2024-06-10,SKU0056,78,87,23.0,116
2024-06-17,SKU0056,29,87,23.0,116
2024-06-24,SKU0056,0,176,23.0,116
2024-07-01,SKU0056,73,89,23.0,116
2024-07-08,SKU0056,25,160,23.0,116
2024-07-15,SKU0056,68,71,23.0,116
2024-07-22,SKU0056,20,144,23.0,116
2024-07-29,SKU0056,0,144,23.0,116
2024-08-05,SKU0056,30,148,23.0,116
2024-08-12,SKU0056,59,75,23.0,116
2024-08-19,SKU0056,11,146,23.0,116
2024-08-26,SKU0056,0,146,23.0,116
2024-09-02,SKU0056,27,144,23.0,116
2024-09-09,SKU0056,50,73,23.0,116
2024-09-16,SKU0056,2,148,23.0,116
2024-09-23,SKU0056,66,75,23.0,116
2024-09-30,SKU0056,18,146,23.0,116
2024-10-07,SKU0056,48,71,23.0,116
2024-10-14,SKU0056,0,144,23.0,116
2024-10-21,SKU0056,57,73,23.0,116
2024-10-28,SKU0056,9,148,,116
2024-11-04,SKU0056,39,146,23.0,116
2024-11-11,SKU0056,0,146,23.0,116
2024-11-18,SKU0056,54,71,23.0,116
2024-11-25,SKU0056,6,144,23.0,116
2024-12-02,SKU0056,30,148,23.0,116
2024-12-09,SKU0056,0,148,23.0,116
2024-12-16,SKU0056,46,75,23.0,116
2024-12-23,SKU0056,0,160,23.0,116
2024-12-30,SKU0056,27,158,23.0,116
2025-01-06,SKU0056,0,158,23.0,116
2025-01-13,SKU0056,64,73,23.0,116
2025-01-20,SKU0056,16,148,23.0,116
2025-01-27,SKU0056,41,75,23.0,116
2025-02-03,SKU0056,0,158,23.0,116
2025-02-10,SKU0056,61,83,23.0,116
2025-02-17,SKU0056,13,165,23.0,116
2025-02-24,SKU0056,56,82,23.0,116
2025-03-03,SKU0056,7,157,23.0,116
2025-03-10,SKU0056,0,157,23.0,116
2025-03-17,SKU0056,34,75,23.0,116
2025-03-24,SKU0056,61,83,23.0,116
2025-03-31,SKU0056,13,158,23.0,116
2025-04-07,SKU0056,0,158,23.0,116
2025-04-14,SKU0056,49,75,23.0,116
2025-04-21,SKU0056,76,82,23.0,116
2025-04-28,SKU0056,27,82,23.0,116
2025-05-05,SKU0056,0,185,23.0,116
2025-05-12,SKU0056,61,103,23.0,116
2025-05-19,SKU0056,13,103,23.0,116
2025-05-26,SKU0056,96,76,23.0,116
2025-06-02,SKU0056,48,76,23.0,116
2025-06-09,SKU0056,0,158,23.0,116
2025-06-16,SKU0056,42,82,23.0,116
2025-06-23,SKU0056,0,164,23.0,116
2025-06-30,SKU0056,61,82,23.0,116
2025-07-07,SKU0056,13,151,23.0,116
2025-07-14,SKU0056,61,69,23.0,116
2025-07-21,SKU0056,13,158,23.0,116
2025-07-28,SKU0056,55,89,23.0,116
2025-08-04,SKU0056,8,164,23.0,116
2025-08-11,SKU0056,84,75,23.0,116
2025-08-18,SKU0056,47,75,23.0,116
2025-08-25,SKU0056,85,73,23.0,116
2025-09-01,SKU0056,41,144,23.0,116
2025-09-08,SKU0056,13,144,23.0,116
2025-09-15,SKU0056,48,71,23.0,116
2025-09-22,SKU0056,12,143,23.0,116
2025-09-29,SKU0056,48,72,23.0,116
2025-10-06,SKU0056,0,146,23.0,116
2025-10-13,SKU0056,43,74,23.0,116
2025-10-20,SKU0056,0,160,23.0,116
2025-10-27,SKU0056,47,86,23.0,116
2025-11-03,SKU0056,3,156,23.0,116
2025-11-10,SKU0056,60,70,23.0,116
2025-11-17,SKU0056,16,143,23.0,116
2025-11-24,SKU0056,47,73,23.0,116
2025-12-01,SKU0056,0,148,23.0,116
2025-12-08,SKU0056,53,75,23.0,116
2025-12-15,SKU0056,15,163,23.0,116
2025-12-22,SKU0056,44,88,23.0,116
2025-12-29,SKU0056,0,161,23.0,116
2024-01-01,SKU0057,653,0,12.0,440
2024-01-08,SKU0057,482,0,12.0,440
2024-01-15,SKU0057,312,463,12.0,440
2024-01-22,SKU0057,604,0,12.0,440
2024-01-29,SKU0057,433,463,12.0,440
2024-02-05,SKU0057,263,463,12.0,440
2024-02-12,SKU0057,555,0,12.0,440
2024-02-19,SKU0057,385,462,12.0,440
2024-02-26,SKU0057,214,462,12.0,440
2024-03-04,SKU0057,506,0,12.0,440
2024-03-11,SKU0057,335,463,12.0,440
2024-03-18,SKU0057,165,463,12.0,440
2024-03-25,SKU0057,457,0,12.0,440
2024-04-01,SKU0057,287,463,12.0,440
2024-04-08,SKU0057,579,0,12.0,440
2024-04-15,SKU0057,408,463,12.0,440
2024-04-22,SKU0057,238,463,12.0,440
2024-04-29,SKU0057,530,0,12.0,440
2024-05-06,SKU0057,360,463,12.0,440
2024-05-13,SKU0057,189,463,12.0,440
2024-05-20,SKU0057,482,0,12.0,440
2024-05-27,SKU0057,311,512,12.0,440
2024-06-03,SKU0057,141,512,12.0,440
2024-06-10,SKU0057,482,0,12.0,440
2024-06-17,SKU0057,311,487,12.0,440
2024-06-24,SKU0057,141,487,12.0,440
2024-07-01,SKU0057,457,0,12.0,440
2024-07-08,SKU0057,287,463,12.0,440
2024-07-15,SKU0057,579,0,12.0,440
2024-07-22,SKU0057,409,463,12.0,440
2024-07-29,SKU0057,238,463,12.0,440
2024-08-05,SKU0057,531,0,12.0,440
2024-08-12,SKU0057,360,463,12.0,440
2024-08-19,SKU0057,190,463,12.0,440
2024-08-26,SKU0057,482,0,12.0,440
2024-09-02,SKU0057,311,487,12.0,440
2024-09-09,SKU0057,141,487,12.0,440
2024-09-16,SKU0057,457,0,12.0,440
2024-09-23,SKU0057,287,463,12.0,440
2024-09-30,SKU0057,579,0,12.0,440
2024-10-07,SKU0057,409,0,12.0,440
2024-10-14,SKU0057,238,512,12.0,440
2024-10-21,SKU0057,580,0,12.0,440
2024-10-28,SKU0057,409,463,12.0,440
2024-11-04,SKU0057,239,463,12.0,440
2024-11-11,SKU0057,531,0,12.0,440
2024-11-18,SKU0057,360,462,12.0,440
2024-11-25,SKU0057,190,462,12.0,440
2024-12-02,SKU0057,481,0,12.0,440
2024-12-09,SKU0057,311,488,12.0,440
2024-12-16,SKU0057,140,488,12.0,440
2024-12-23,SKU0057,458,0,12.0,440
2024-12-30,SKU0057,287,463,12.0,440
2025-01-06,SKU0057,580,0,12.0,440
2025-01-13,SKU0057,409,0,12.0,440
2025-01-20,SKU0057,238,511,12.0,440
2025-01-27,SKU0057,579,0,12.0,440
2025-02-03,SKU0057,408,488,12.0,440
2025-02-10,SKU0057,238,488,12.0,440
2025-02-17,SKU0057,555,0,12.0,440
2025-02-24,SKU0057,385,463,12.0,440
2025-03-03,SKU0057,214,463,12.0,440
2025-03-10,SKU0057,507,0,12.0,440
2025-03-17,SKU0057,336,462,12.0,440
2025-03-24,SKU0057,166,462,12.0,440
2025-03-31,SKU0057,457,0,12.0,440
2025-04-07,SKU0057,286,463,12.0,440
2025-04-14,SKU0057,579,0,12.0,440
2025-04-21,SKU0057,408,0,12.0,440
2025-04-28,SKU0057,238,512,12.0,440
2025-05-05,SKU0057,579,0,12.0,440
2025-05-12,SKU0057,409,463,12.0,440
2025-05-19,SKU0057,212,463,12.0,440
2025-05-26,SKU0057,503,0,12.0,440
2025-06-02,SKU0057,365,471,12.0,440
2025-06-09,SKU0057,282,471,12.0,440
2025-06-16,SKU0057,575,0,12.0,440
2025-06-23,SKU0057,394,0,12.0,440
2025-06-30,SKU0057,248,560,12.0,440
2025-07-07,SKU0057,133,560,12.0,440
2025-07-14,SKU0057,608,0,12.0,440
2025-07-21,SKU0057,469,0,12.0,440
2025-07-28,SKU0057,316,497,12.0,440
2025-08-04,SKU0057,116,497,12.0,440
2025-08-11,SKU0057,370,473,12.0,440
2025-08-18,SKU0057,240,473,12.0,440
2025-08-25,SKU0057,508,0,12.0,440
2025-09-01,SKU0057,398,456,12.0,440
2025-09-08,SKU0057,300,456,12.0,440
2025-09-15,SKU0057,643,0,12.0,440
2025-09-22,SKU0057,514,0,12.0,440
2025-09-29,SKU0057,338,458,12.0,440
2025-10-06,SKU0057,100,458,12.0,440
2025-10-13,SKU0057,366,483,12.0,440
2025-10-20,SKU0057,78,483,12.0,440
2025-10-27,SKU0057,367,529,12.0,440
2025-11-03,SKU0057,227,529,12.0,440
2025-11-10,SKU0057,563,0,12.0,440
2025-11-17,SKU0057,410,469,12.0,440
2025-11-24,SKU0057,264,469,12.0,440
2025-12-01,SKU0057,422,474,12.0,440
2025-12-08,SKU0057,145,474,12.0,440
2025-12-15,SKU0057,452,0,12.0,440
2025-12-22,SKU0057,274,476,12.0,440
2025-12-29,SKU0057,604,0,12.0,440
2024-01-01,SKU0058,14,0,10.0,10
2024-01-08,SKU0058,0,19,10.0,10
2024-01-15,SKU0058,16,0,10.0,10
2024-01-22,SKU0058,0,17,10.0,10
2024-01-29,SKU0058,14,0,10.0,10
2024-02-05,SKU0058,0,16,10.0,10
2024-02-12,SKU0058,10,0,10.0,10
2024-02-19,SKU0058,0,15,10.0,10
2024-02-26,SKU0058,4,13,10.0,10
2024-03-04,SKU0058,0,13,10.0,10
2024-03-11,SKU0058,0,15,10.0,10
2024-03-18,SKU0058,6,13,10.0,10
2024-03-25,SKU0058,0,13,10.0,10
2024-04-01,SKU0058,0,15,10.0,10
2024-04-08,SKU0058,9,13,10.0,10
2024-04-15,SKU0058,0,13,10.0,10
2024-04-22,SKU0058,0,18,10.0,10
2024-04-29,SKU0058,0,18,10.0,10
2024-05-06,SKU0058,0,15,10.0,10
2024-05-13,SKU0058,12,0,10.0,10
2024-05-20,SKU0058,0,16,10.0,10
2024-05-27,SKU0058,7,0,10.0,10
2024-06-03,SKU0058,0,17,10.0,10
2024-06-10,SKU0058,6,14,10.0,10
2024-06-17,SKU0058,0,14,10.0,10
2024-06-24,SKU0058,0,14,10.0,10
2024-07-01,SKU0058,8,0,10.0,10
2024-07-08,SKU0058,0,19,10.0,10
2024-07-15,SKU0058,10,0,10.0,10
2024-07-22,SKU0058,0,14,10.0,10
2024-07-29,SKU0058,3,19,10.0,10
2024-08-05,SKU0058,0,19,10.0,10
2024-08-12,SKU0058,5,14,10.0,10
2024-08-19,SKU0058,0,14,10.0,10
2024-08-26,SKU0058,0,17,10.0,10
2024-09-02,SKU0058,14,0,10.0,10
2024-09-09,SKU0058,0,14,10.0,10
2024-09-16,SKU0058,5,0,10.0,10
2024-09-23,SKU0058,0,19,10.0,10
2024-09-30,SKU0058,8,14,10.0,10
2024-10-07,SKU0058,0,14,10.0,10
2024-10-14,SKU0058,0,14,10.0,10
2024-10-21,SKU0058,11,0,10.0,10
2024-10-28,SKU0058,0,14,10.0,10
2024-11-04,SKU0058,3,17,10.0,10
2024-11-11,SKU0058,0,17,10.0,10
2024-11-18,SKU0058,0,14,10.0,10
2024-11-25,SKU0058,11,0,10.0,10
2024-12-02,SKU0058,0,14,10.0,10
2024-12-09,SKU0058,3,17,10.0,10
2024-12-16,SKU0058,0,17,10.0,10
2024-12-23,SKU0058,0,16,10.0,10
2024-12-30,SKU0058,0,16,10.0,10
2025-01-06,SKU0058,0,17,10.0,10
2025-01-13,SKU0058,14,0,10.0,10
2025-01-20,SKU0058,0,16,10.0,10
2025-01-27,SKU0058,10,0,10.0,10
2025-02-03,SKU0058,0,20,10.0,10
2025-02-10,SKU0058,14,0,10.0,10
2025-02-17,SKU0058,0,13,10.0,10
2025-02-24,SKU0058,4,18,10.0,10
2025-03-03,SKU0058,0,18,10.0,10
2025-03-10,SKU0058,4,15,10.0,10
2025-03-17,SKU0058,0,15,10.0,10
2025-03-24,SKU0058,0,13,10.0,10
2025-03-31,SKU0058,7,15,10.0,10
2025-04-07,SKU0058,0,15,10.0,10
2025-04-14,SKU0058,1,16,10.0,10
2025-04-21,SKU0058,0,16,10.0,10
2025-04-28,SKU0058,0,15,10.0,10
2025-05-05,SKU0058,9,13,10.0,10
2025-05-12,SKU0058,0,13,10.0,10
2025-05-19,SKU0058,0,18,10.0,10
2025-05-26,SKU0058,0,18,10.0,10
2025-06-02,SKU0058,0,15,10.0,10
2025-06-09,SKU0058,12,0,10.0,10
2025-06-16,SKU0058,0,21,10.0,10
2025-06-23,SKU0058,18,0,10.0,10
2025-06-30,SKU0058,0,12,10.0,10
2025-07-07,SKU0058,8,0,10.0,10
2025-07-14,SKU0058,0,22,10.0,10
2025-07-21,SKU0058,0,22,10.0,10
2025-07-28,SKU0058,7,13,10.0,10
2025-08-04,SKU0058,0,13,10.0,10
2025-08-11,SKU0058,0,22,10.0,10
2025-08-18,SKU0058,0,22,10.0,10
2025-08-25,SKU0058,6,16,10.0,10
2025-09-01,SKU0058,0,16,10.0,10
2025-09-08,SKU0058,7,15,10.0,10
2025-09-15,SKU0058,0,15,10.0,10
2025-09-22,SKU0058,3,17,10.0,10
2025-09-29,SKU0058,0,17,10.0,10
2025-10-06,SKU0058,1,13,10.0,10
2025-10-13,SKU0058,12,0,10.0,10
2025-10-20,SKU0058,0,22,10.0,10
2025-10-27,SKU0058,0,22,10.0,10
2025-11-03,SKU0058,1,15,10.0,10
2025-11-10,SKU0058,0,15,10.0,10
2025-11-17,SKU0058,0,15,10.0,10
2025-11-24,SKU0058,8,0,10.0,10
2025-12-01,SKU0058,0,20,10.0,10
2025-12-08,SKU0058,10,0,10.0,10
2025-12-15,SKU0058,0,15,10.0,10
2025-12-22,SKU0058,5,16,10.0,10
2025-12-29,SKU0058,0,16,10.0,10
