sku_id,week_start,units_sold,revenue,avg_price,promo_days,holiday_days,category,subcategory,unit_cost,week_of_year,month,is_promo_week,is_holiday_week,lag_1,lag_2,lag_4,lag_8,roll_mean_4,roll_mean_8,roll_std_4,seasonal_naive,on_hand_units,on_order_units,lead_time_days,reorder_point
SKU0051,2024-11-19,310.0,2944508.7,9528.247142857143,1,0,Small Appliances,Kettles,2001.84,47,11,1,0,196.0,206.0,270.0,161.0,228.25,232.625,33.866158132664424,228.25,0,162,11.0,134
SKU0048,2024-11-26,366.0,2326808.4,6357.4,7,0,Decor,Lighting,3353.2,48,11,1,0,174.0,168.0,214.0,212.0,180.5,224.875,22.590558499809205,180.5,0,241,12.0,199
SKU0108,2024-11-26,212.0,1226986.45,5787.67,7,0,Decor,Vases,3757.28,48,11,1,0,139.0,135.0,142.0,138.0,129.25,146.5,19.05037182489024,129.25,34,236,17.0,232
SKU0148,2024-11-26,508.0,1296903.6800000002,2552.96,7,0,Furniture,Tables,1392.79,48,11,1,0,359.0,364.0,287.0,242.0,339.25,345.875,35.55629339511963,339.25,611,853,20.0,1250
SKU0035,2024-11-26,460.0,1474829.91,3206.15,7,0,Decor,Lighting,2669.42,48,11,1,0,301.0,238.0,307.0,246.0,277.5,312.0,32.48076353782301,277.5,89,720,23.0,541
SKU0191,2024-11-26,579.0,3248954.28,5611.32,7,0,Small Appliances,Heaters,3995.22,48,11,1,0,312.0,234.0,313.0,,286.25,,37.00788204333223,286.25,593,480,25.0,753
SKU0078,2024-11-26,538.0,544206.37,1011.54,7,0,Furniture,Sofas,863.64,48,11,1,0,337.0,250.0,324.0,289.0,305.5,330.5,38.49242349692461,305.5,297,0,11.0,256
SKU0072,2024-11-26,514.0,2687340.0300000003,5228.29,7,0,Bedding,Comforters,2677.34,48,11,1,0,292.0,299.0,320.0,,301.5,,12.662279942145453,301.5,0,317,10.0,243
SKU0030,2024-11-26,200.0,1450329.6,7251.65,7,0,Kitchen,Storage,3882.87,48,11,1,0,103.0,97.0,92.0,96.0,92.25,108.25,11.11680409710023,92.25,68,218,11.0,190
SKU0140,2024-11-26,171.0,821709.8200000001,3950.53,7,0,Furniture,Chairs,2375.34,48,11,1,0,128.0,90.0,164.0,115.0,117.0,135.25,36.606010435444986,117.0,110,134,18.0,141
SKU0099,2024-11-26,162.0,1058456.1600000001,6533.68,7,0,Small Appliances,Heaters,3221.44,48,11,1,0,81.0,82.0,,,,,,,163,258,15.0,287
SKU0125,2024-11-26,205.0,221906.76,1082.47,7,0,Small Appliances,Kettles,674.71,48,11,1,0,117.0,88.0,,,,,,,16,139,16.0,142
SKU0042,2024-11-26,227.0,396532.68,1746.84,6,0,Small Appliances,Heaters,1214.51,48,11,1,0,,,,,,,,,0,355,23.0,281
SKU0067,2024-11-26,342.0,1699269.3900000001,4968.62,7,0,Bedding,Pillows,2464.96,48,11,1,0,207.0,190.0,186.0,178.0,180.5,189.125,29.12616235162607,180.5,168,312,26.0,532
SKU0024,2024-11-26,482.0,2032289.3800000001,4216.37,7,0,Small Appliances,Blenders,3293.28,48,11,1,0,171.0,297.0,367.0,,273.75,,81.61443908198257,273.75,140,229,16.0,262
SKU0093,2024-11-26,495.0,2960539.55,5980.89,7,0,Bedding,Sheets,3424.53,48,11,1,0,369.0,42.0,,,,,,,450,421,28.0,796
SKU0022,2024-11-26,588.0,1046235.46,1779.31,7,0,Small Appliances,Fans,1269.26,48,11,1,0,360.0,392.0,369.0,347.0,361.0,380.75,28.693785622209454,361.0,296,731,14.0,775
SKU0070,2024-11-26,324.0,1222353.51,3772.7,7,0,Furniture,Tables,2216.92,48,11,1,0,221.0,157.0,212.0,163.0,199.5,222.125,28.850187752132253,199.5,191,681,28.0,647
SKU0050,2024-11-26,35.0,168052.36,4801.5,7,0,Kitchen,Cutlery,3756.97,48,11,1,0,23.0,17.0,21.0,22.0,19.0,22.375,3.6514837166980723,19.0,55,47,23.0,76
SKU0098,2024-11-26,208.0,1510129.92,7260.24,7,0,Bedding,Comforters,3843.74,48,11,1,0,136.0,102.0,127.0,114.0,111.5,125.75,24.906491790961198,111.5,0,150,10.0,100
SKU0025,2024-11-26,663.0,3052568.7,4604.18,7,0,Decor,Wall Art,2944.97,48,11,1,0,367.0,300.0,412.0,350.0,360.0,398.125,46.02173399601504,360.0,147,1070,18.0,704
SKU0129,2024-11-26,42.0,29844.850000000002,710.59,7,0,Small Appliances,Kettles,360.93,48,11,1,0,21.0,21.0,27.0,19.0,22.25,23.875,3.201562118707325,22.25,54,67,29.0,122
SKU0109,2024-11-26,448.0,2081300.48,4645.76,7,0,Bedding,Pillows,2301.37,48,11,1,0,286.0,246.0,276.0,248.0,266.25,290.0,18.08083700127099,266.25,384,448,22.0,667
SKU0026,2024-11-26,342.0,911118.1,2664.09,7,0,Furniture,Sofas,2103.97,48,11,1,0,236.0,156.0,231.0,265.0,206.0,235.125,36.74234614174725,206.0,50,385,14.0,412
SKU0171,2024-11-26,289.0,1554752.95,5379.7699999999995,7,0,Small Appliances,Blenders,2608.33,48,11,1,0,199.0,162.0,206.0,172.0,180.25,200.5,26.056029372614837,180.25,699,527,28.0,1013
SKU0089,2024-11-26,349.0,1069562.15,3064.65,7,0,Decor,Rugs,2015.93,48,11,1,0,210.0,184.0,207.0,200.0,204.75,206.625,14.591664287069626,204.75,51,180,9.0,111
SKU0002,2024-11-26,375.0,2711748.0,7231.33,7,0,Small Appliances,Kettles,3907.36,48,11,1,0,265.0,95.0,219.0,164.0,199.25,234.25,72.87603629909265,199.25,293,556,11.0,400
SKU0169,2024-11-26,307.0,1772551.71,5773.78,7,0,Decor,Wall Art,3724.35,48,11,1,0,174.0,179.0,183.0,151.0,179.25,185.875,3.862210075405049,179.25,0,427,16.0,236
SKU0076,2024-11-26,245.0,1159236.13,4731.58,7,0,Furniture,Shelving,3699.69,48,11,1,0,160.0,133.0,136.0,147.0,150.0,164.875,18.493242008905373,150.0,0,278,13.0,142
SKU0185,2024-11-26,255.0,89354.04000000001,350.41,7,0,Furniture,Sofas,217.1,48,11,1,0,145.0,144.0,127.0,151.0,139.0,154.25,8.286535263098344,139.0,66,149,23.0,205
SKU0188,2024-11-26,429.0,2460674.79,4843.85,7,0,Bedding,Pillows,3442.71,48,11,1,0,381.0,287.0,295.0,311.0,323.0,359.125,42.73952113286396,323.0,432,0,8.0,320
SKU0053,2024-11-26,63.0,346510.6,5500.17,7,0,Furniture,Sofas,3133.65,48,11,1,0,15.0,,,,,,,,128,0,15.0,120
SKU0179,2024-11-26,497.0,1649896.87,3319.71,7,0,Kitchen,Storage,1763.99,48,11,1,0,326.0,193.0,339.0,323.0,277.5,328.5,68.12977811989803,277.5,531,0,9.0,528
SKU0029,2024-11-26,34.0,222511.24,6544.45,7,0,Decor,Wall Art,3652.61,48,11,1,0,16.0,19.0,23.0,26.0,18.5,22.875,3.3166247903513435,18.5,0,23,12.0,21
SKU0136,2024-11-26,353.0,626608.88,1775.1,7,0,Small Appliances,Fans,1256.69,48,11,1,0,259.0,226.0,189.0,226.0,226.0,237.875,28.717010057917566,226.0,47,966,28.0,819
SKU0007,2024-11-26,33.0,221450.86000000002,6710.63,7,0,Bedding,Pillows,3593.86,48,11,1,0,14.0,18.0,20.0,18.0,16.75,19.75,2.753785273646335,16.75,51,51,26.0,75
SKU0190,2024-11-26,543.0,410720.86,756.39,7,0,Decor,Vases,522.28,48,11,1,0,338.0,298.0,307.0,308.0,320.75,359.875,21.406774628604232,320.75,498,800,13.0,814
SKU0182,2024-11-26,335.0,364471.97,1087.98,7,0,Kitchen,Cutlery,615.27,48,11,1,0,211.0,211.0,212.0,214.0,203.75,226.75,15.173990905489863,203.75,291,561,23.0,714
SKU0106,2024-11-26,82.0,548813.53,6692.85,7,0,Small Appliances,Heaters,3613.79,48,11,1,0,43.0,51.0,45.0,42.0,44.25,49.0,5.377421934959148,44.25,12,103,10.0,52
SKU0102,2024-11-26,427.0,1956853.25,4051.46,7,0,Furniture,Tables,2186.0,48,11,1,0,207.0,,,,,,,,0,322,8.0,210
SKU0170,2024-11-26,138.0,384811.34,2788.4900000000002,7,0,Furniture,Tables,2474.21,48,11,1,0,115.0,89.0,64.0,88.0,83.75,93.5,23.627314701419817,83.75,23,185,22.0,129
SKU0116,2024-11-26,253.0,1981999.97,7833.99,7,0,Decor,Lighting,3988.73,48,11,1,0,180.0,123.0,175.0,141.0,154.5,169.375,27.525745524264217,154.5,112,0,10.0,234
SKU0021,2024-11-26,190.0,879567.76,4629.3,7,0,Kitchen,Cookware,3442.93,48,11,1,0,127.0,132.0,142.0,99.0,130.75,135.875,8.539125638298893,130.75,206,284,26.0,440
SKU0023,2024-11-26,517.0,2888751.98,5587.53,7,0,Small Appliances,Heaters,3178.81,48,11,1,0,351.0,330.0,336.0,321.0,323.75,348.75,31.752952618614497,323.75,831,0,16.0,869
SKU0014,2024-11-26,590.0,1357018.89,2300.03,7,0,Decor,Vases,1295.65,48,11,1,0,283.0,317.0,392.0,379.0,314.0,370.375,56.43285095285071,314.0,45,563,13.0,465
SKU0101,2024-11-26,410.0,1606412.8,3918.0799999999995,7,0,Small Appliances,Heaters,2346.81,48,11,1,0,241.0,214.0,225.0,231.0,229.0,258.125,12.027745701774425,229.0,160,423,15.0,481
SKU0131,2024-11-26,355.0,1291421.84,3637.81,7,0,Bedding,Sheets,1942.53,48,11,1,0,200.0,201.0,222.0,197.0,200.75,228.375,17.153716798405174,200.75,264,0,8.0,324
SKU0005,2024-11-26,536.0,1460960.2,2725.6700000000005,7,0,Small Appliances,Blenders,2307.42,48,11,1,0,253.0,252.0,,,,,,,761,0,12.0,621
SKU0091,2024-11-26,258.0,1017083.48,3942.18,7,0,Bedding,Sheets,2805.82,48,11,1,0,156.0,103.0,123.0,,132.0,,23.76271589415955,132.0,0,210,23.0,154
SKU0161,2024-11-26,632.0,3728077.0,5898.86,7,0,Furniture,Chairs,3405.64,48,11,1,0,377.0,361.0,358.0,399.0,340.5,385.375,50.36202272877029,340.5,262,795,9.0,575
SKU0088,2024-11-26,533.0,1537278.6,2884.2,7,0,Small Appliances,Fans,1663.34,48,11,1,0,301.0,,,,,,,,922,894,15.0,1007
SKU0090,2024-11-26,370.0,869384.55,2349.69,7,0,Furniture,Sofas,1596.54,48,11,1,0,231.0,163.0,214.0,249.0,205.0,238.875,29.26886855801814,205.0,300,515,20.0,709
SKU0115,2024-11-26,392.0,2705038.35,6900.61,7,0,Decor,Rugs,3690.08,48,11,1,0,265.0,189.0,203.0,255.0,213.25,243.75,34.97022543059355,213.25,49,530,14.0,383
SKU0189,2024-11-26,211.0,517522.23,2452.71,7,0,Bedding,Pillows,1244.34,48,11,1,0,118.0,108.0,,,,,,,56,182,14.0,187
SKU0152,2024-11-26,265.0,1339767.92,5055.7300000000005,7,0,Kitchen,Storage,2813.13,48,11,1,0,158.0,115.0,139.0,141.0,132.0,157.625,20.575065816012124,132.0,31,178,18.0,121
SKU0180,2024-11-26,535.0,2336486.23,4367.26,7,0,Kitchen,Storage,2310.75,48,11,1,0,361.0,335.0,397.0,444.0,358.25,394.375,28.18244134208117,358.25,303,1651,23.0,1363
SKU0157,2024-11-26,226.0,1066090.81,4717.22,7,0,Kitchen,Storage,3070.25,48,11,1,0,143.0,120.0,131.0,126.0,124.0,135.25,17.4164673034816,124.0,152,0,15.0,173
SKU0075,2024-11-26,417.0,1971138.98,4726.95,7,0,Small Appliances,Heaters,3333.72,48,11,1,0,285.0,239.0,245.0,248.0,239.25,271.375,39.802638103521886,239.25,33,966,18.0,578
SKU0145,2024-11-26,481.0,1290834.69,2683.65,7,0,Bedding,Pillows,1394.91,48,11,1,0,250.0,276.0,243.0,221.0,259.0,276.5,15.16575088809852,259.0,0,896,22.0,616
SKU0138,2024-11-26,91.0,157452.58,1730.25,7,0,Bedding,Sheets,1026.99,48,11,1,0,54.0,51.0,46.0,,49.5,,3.6968455021268154,49.5,18,66,9.0,43
SKU0111,2024-11-26,189.0,889462.73,4706.15,7,0,Bedding,Comforters,3814.54,48,11,1,0,119.0,149.0,120.0,157.0,125.25,154.625,16.13226580489872,125.25,23,418,25.0,360
SKU0165,2024-11-26,274.0,1686713.3,6155.89,7,0,Bedding,Comforters,3656.3,48,11,1,0,174.0,156.0,153.0,176.0,157.75,180.125,11.324751652901625,157.75,278,440,24.0,703
SKU0113,2024-11-26,197.0,75643.27,383.98,7,0,Small Appliances,Heaters,2001.84,48,11,1,0,133.0,126.0,142.0,128.0,133.25,141.0,6.601767440105264,133.25,0,508,28.0,448
SKU0054,2024-11-26,524.0,538034.82,1026.78,7,0,Decor,Rugs,558.97,48,11,1,0,308.0,291.0,305.0,351.0,306.0,346.0,11.916375287810427,306.0,531,736,24.0,1222
SKU0020,2024-11-26,66.0,32215.39,488.11,7,0,Bedding,Comforters,317.11,48,11,1,0,46.0,20.0,29.0,40.0,35.25,42.75,12.945398152753718,35.25,37,59,22.0,92
SKU0036,2024-11-26,542.0,309451.64,570.94,7,0,Small Appliances,Fans,358.13,48,11,1,0,341.0,341.0,310.0,,323.75,,20.122541257670168,323.75,865,908,14.0,931
SKU0123,2024-11-26,149.0,971774.42,6521.9800000000005,7,0,Decor,Vases,3243.66,48,11,1,0,79.0,70.0,66.0,79.0,71.5,82.5,5.446711546115517,71.5,0,273,25.0,207
SKU0084,2024-11-26,220.0,992981.4299999999,4513.55,7,0,Small Appliances,Kettles,3714.4,48,11,1,0,118.0,162.0,159.0,160.0,139.25,145.25,24.567933029322635,139.25,171,343,12.0,310
SKU0011,2024-11-26,135.0,362602.43,2685.94,7,0,Bedding,Sheets,2007.68,48,11,1,0,55.0,,,,,,,,153,0,14.0,181
SKU0192,2024-11-26,193.0,232297.88,1203.6200000000001,7,0,Kitchen,Cutlery,719.92,48,11,1,0,95.0,75.0,92.0,,88.5,,9.110433579140325,88.5,180,239,10.0,188
SKU0049,2024-11-26,428.0,902076.77,2107.66,7,0,Kitchen,Cookware,1305.49,48,11,1,0,263.0,282.0,278.0,225.0,254.25,272.0,40.990852638118746,254.25,144,483,16.0,575
SKU0104,2024-11-26,481.0,373590.78,776.7,7,0,Small Appliances,Fans,644.99,48,11,1,0,315.0,263.0,247.0,270.0,251.0,289.0,56.09515724789921,251.0,537,0,9.0,482
SKU0038,2024-11-26,385.0,2400040.72,6233.87,7,0,Furniture,Shelving,3715.46,48,11,1,0,234.0,283.0,314.0,259.0,251.0,274.125,61.5521459143923,251.0,242,335,18.0,415
SKU0013,2024-11-26,228.0,1450981.06,6363.95,7,0,Bedding,Comforters,3362.59,48,11,1,0,166.0,142.0,159.0,130.0,149.75,161.5,15.542951242712256,149.75,153,0,7.0,110
SKU0198,2024-11-26,501.0,2432884.06,4856.06,7,0,Kitchen,Cutlery,3608.59,48,11,1,0,332.0,324.0,400.0,290.0,328.0,347.625,58.878405775517756,328.0,0,533,18.0,311
SKU0008,2024-11-26,360.0,825606.72,2293.35,7,0,Kitchen,Cutlery,1973.54,48,11,1,0,185.0,228.0,213.0,245.0,204.5,230.125,19.67231557290601,204.5,46,438,18.0,280
SKU0095,2024-11-26,213.0,368885.33,1731.86,7,0,Furniture,Tables,969.14,48,11,1,0,131.0,122.0,138.0,121.0,123.75,141.75,14.705441169848715,123.75,59,455,23.0,339
SKU0158,2024-11-26,480.0,479738.88,999.46,7,0,Furniture,Tables,772.56,48,11,1,0,122.0,,,,,,,,515,0,11.0,557
SKU0055,2024-11-26,387.0,534468.67,1381.06,7,0,Decor,Rugs,1115.69,48,11,1,0,218.0,234.0,230.0,151.0,231.5,234.625,10.75484386993171,231.5,0,605,25.0,517
SKU0051,2024-11-26,392.0,3075942.48,7846.79,7,0,Small Appliances,Kettles,2001.84,48,11,1,0,310.0,196.0,241.0,201.0,238.25,251.25,51.57761142201106,238.25,113,171,11.0,134
SKU0195,2024-11-26,308.0,338809.85,1100.03,7,0,Furniture,Tables,967.52,48,11,1,0,190.0,168.0,165.0,149.0,178.5,194.5,13.916417163428521,178.5,314,345,22.0,548
SKU0010,2024-11-26,450.0,1136433.61,2525.41,7,0,Bedding,Pillows,1607.75,48,11,1,0,278.0,254.0,261.0,314.0,269.5,312.25,14.433756729740587,269.5,609,0,14.0,623
SKU0181,2024-11-26,69.0,34719.15,503.18,7,0,Decor,Vases,340.49,48,11,1,0,40.0,39.0,,,,,,,37,77,13.0,70
SKU0196,2024-11-26,208.0,787314.95,3785.1700000000005,7,0,Furniture,Tables,2611.25,48,11,1,0,136.0,145.0,,,,,,,101,277,11.0,235
SKU0100,2024-11-26,201.0,594601.43,2958.22,7,0,Bedding,Sheets,2442.29,48,11,1,0,109.0,98.0,100.0,117.0,104.0,112.625,5.8309518948353,104.0,234,0,13.0,231
SKU0149,2024-11-26,182.0,928952.75,5104.14,7,0,Kitchen,Cookware,3454.88,48,11,1,0,130.0,81.0,58.0,,90.25,,30.048571790795187,90.25,228,301,15.0,308
SKU0150,2024-11-26,85.0,300512.69,3066.46,7,0,Kitchen,Cutlery,2483.19,48,11,1,0,57.0,77.0,81.0,70.0,69.0,80.5,11.775681155100035,69.0,202,124,26.0,226
SKU0011,2024-12-03,102.0,314926.93,3165.575714285714,2,0,Bedding,Sheets,2007.68,49,12,1,0,135.0,55.0,,,,,,,18,208,14.0,181
SKU0129,2024-12-03,29.0,23804.829999999998,837.4828571428571,2,0,Small Appliances,Kettles,360.93,49,12,1,0,42.0,21.0,20.0,22.0,26.0,26.75,10.677078252028528,26.0,12,133,29.0,122
SKU0104,2024-12-03,350.0,318251.18,915.3928571428571,2,0,Small Appliances,Fans,644.99,49,12,1,0,481.0,315.0,179.0,234.0,309.5,315.375,127.32504336015964,309.5,56,1012,9.0,482
SKU0076,2024-12-03,160.0,874158.67,5576.501428571429,2,0,Furniture,Shelving,3699.69,49,12,1,0,245.0,160.0,171.0,111.0,177.25,177.125,47.905288504157916,177.25,0,278,13.0,142
SKU0102,2024-12-03,305.0,1432189.69,4774.931428571428,2,0,Furniture,Tables,2186.0,49,12,1,0,427.0,207.0,,,,,,,86,0,8.0,210
SKU0040,2024-12-03,259.0,1118433.15,4487.33,2,0,Small Appliances,Blenders,3174.39,49,12,1,0,,,,,,,,,489,0,7.0,254
SKU0149,2024-12-03,89.0,510413.6,6015.590000000001,2,0,Kitchen,Cookware,3454.88,49,12,1,0,182.0,130.0,92.0,,121.25,,45.61706552011607,121.25,46,301,15.0,308
SKU0161,2024-12-03,403.0,2747392.18,6952.2242857142855,2,0,Furniture,Chairs,3405.64,49,12,1,0,632.0,377.0,266.0,291.0,409.0,414.5,156.53114706025707,409.0,425,842,9.0,575
SKU0131,2024-12-03,243.0,1027680.76,4287.4171428571435,2,0,Bedding,Sheets,1942.53,49,12,1,0,355.0,200.0,180.0,205.0,234.0,248.125,81.24448699245103,234.0,0,631,8.0,324
SKU0010,2024-12-03,320.0,935663.66,2976.374285714286,2,0,Bedding,Pillows,1607.75,49,12,1,0,450.0,278.0,285.0,303.0,316.75,329.25,89.81972686071435,316.75,159,647,14.0,623
SKU0036,2024-12-03,378.0,244078.56,672.8971428571429,2,0,Small Appliances,Fans,358.13,49,12,1,0,542.0,341.0,303.0,,381.75,,108.32474324917634,381.75,323,908,14.0,931
SKU0196,2024-12-03,186.0,854501.6799999999,4461.091428571429,2,0,Furniture,Tables,2611.25,49,12,1,0,208.0,136.0,,,,,,,173,0,11.0,235
SKU0101,2024-12-03,248.0,1120570.88,4617.737142857143,2,0,Small Appliances,Heaters,2346.81,49,12,1,0,410.0,241.0,236.0,187.0,275.25,280.5,90.59571365872239,275.25,291,600,15.0,481
SKU0013,2024-12-03,145.0,1051643.06,7500.371428571429,2,0,Bedding,Comforters,3362.59,49,12,1,0,228.0,166.0,132.0,141.0,167.0,173.75,43.09679029038393,167.0,0,194,7.0,110
SKU0035,2024-12-03,327.0,1218337.76,3778.6785714285716,2,0,Decor,Lighting,2669.42,49,12,1,0,460.0,301.0,264.0,268.0,315.75,338.75,99.58036955143304,315.75,12,353,23.0,541
SKU0042,2024-12-03,185.0,370766.79,2058.7757142857145,2,0,Small Appliances,Heaters,1214.51,49,12,1,0,227.0,,,,,,,,0,383,23.0,281
SKU0185,2024-12-03,153.0,62022.22,412.9814285714286,2,0,Furniture,Sofas,217.1,49,12,1,0,255.0,145.0,140.0,132.0,171.0,167.25,56.041651177196435,171.0,0,293,23.0,205
SKU0106,2024-12-03,49.0,374799.49,7888.0,2,0,Small Appliances,Heaters,3613.79,49,12,1,0,82.0,43.0,38.0,28.0,53.5,54.0,19.739976359321666,53.5,0,103,10.0,52
SKU0038,2024-12-03,341.0,2431210.08,7347.062857142858,2,0,Furniture,Shelving,3715.46,49,12,1,0,385.0,234.0,173.0,234.0,268.75,289.875,89.61538186420141,268.75,0,694,18.0,415
SKU0100,2024-12-03,116.0,401577.82,3486.4700000000003,2,0,Bedding,Sheets,2442.29,49,12,1,0,201.0,109.0,109.0,95.0,129.25,123.125,48.11358089631814,129.25,33,265,13.0,231
SKU0070,2024-12-03,266.0,1156331.32,4446.392857142857,2,0,Furniture,Tables,2216.92,49,12,1,0,324.0,221.0,208.0,219.0,227.5,242.25,70.0119037497668,227.5,206,770,28.0,647
SKU0123,2024-12-03,85.0,627740.19,7686.615714285714,2,0,Decor,Vases,3243.66,49,12,1,0,149.0,79.0,71.0,76.0,92.25,91.25,38.047119908519335,92.25,42,281,25.0,207
SKU0140,2024-12-03,141.0,642948.4299999999,4655.9800000000005,2,0,Furniture,Chairs,2375.34,49,12,1,0,171.0,128.0,86.0,123.0,118.75,142.25,39.64320034171359,118.75,0,244,18.0,141
SKU0111,2024-12-03,110.0,710628.95,5546.535714285715,2,0,Bedding,Comforters,3814.54,49,12,1,0,189.0,119.0,113.0,135.0,142.5,158.625,34.77067730142595,142.5,121,413,25.0,360
SKU0007,2024-12-03,22.0,171121.12,7908.958571428572,2,0,Bedding,Pillows,3593.86,49,12,1,0,33.0,14.0,15.0,16.0,20.0,21.625,8.831760866328862,20.0,18,98,26.0,75
SKU0075,2024-12-03,278.0,1522078.54,5571.05,2,0,Small Appliances,Heaters,3333.72,49,12,1,0,417.0,285.0,188.0,255.0,282.25,292.5,98.18137976894224,282.25,196,524,18.0,578
SKU0029,2024-12-03,22.0,168519.54,7713.1,2,0,Decor,Wall Art,3652.61,49,12,1,0,34.0,16.0,16.0,23.0,21.25,23.875,8.616843969805478,21.25,0,34,12.0,21
SKU0182,2024-12-03,237.0,295385.48,1282.2585714285713,2,0,Kitchen,Cutlery,615.27,49,12,1,0,335.0,211.0,181.0,225.0,234.5,241.875,68.4762732630791,234.5,0,990,23.0,714
SKU0157,2024-12-03,150.0,814899.06,5559.577142857143,2,0,Kitchen,Storage,3070.25,49,12,1,0,226.0,143.0,102.0,117.0,147.75,147.75,54.79887468430871,147.75,0,263,15.0,173
SKU0050,2024-12-03,22.0,121237.78,5658.907142857142,2,0,Kitchen,Cutlery,3756.97,49,12,1,0,35.0,23.0,15.0,19.0,22.5,24.0,8.999999999998762,22.5,20,95,23.0,76
SKU0055,2024-12-03,313.0,500287.53,1627.6742857142856,2,0,Decor,Rugs,1115.69,49,12,1,0,387.0,218.0,244.0,181.0,270.75,264.125,78.23628740339487,270.75,0,605,25.0,517
SKU0170,2024-12-03,79.0,261420.75,3286.432857142857,2,0,Furniture,Tables,2474.21,49,12,1,0,138.0,115.0,67.0,86.0,102.25,99.75,30.86934833563206,102.25,0,185,22.0,129
SKU0078,2024-12-03,416.0,484272.86,1192.1685714285716,2,0,Furniture,Sofas,863.64,49,12,1,0,538.0,337.0,311.0,243.0,359.0,361.625,124.77980605851221,359.0,0,373,11.0,256
SKU0181,2024-12-03,50.0,28932.620000000003,593.03,2,0,Decor,Vases,340.49,49,12,1,0,69.0,40.0,26.0,,43.5,,18.156725108526736,43.5,0,77,13.0,70
SKU0049,2024-12-03,291.0,708699.33,2484.024285714286,2,0,Kitchen,Cookware,1305.49,49,12,1,0,428.0,263.0,194.0,251.0,291.75,297.375,98.38826149495662,291.75,343,464,16.0,575
SKU0024,2024-12-03,437.0,2168267.2399999998,4969.291428571429,2,0,Small Appliances,Blenders,3293.28,49,12,1,0,482.0,171.0,260.0,185.0,302.5,348.5,130.82940546120858,302.5,95,244,16.0,262
SKU0150,2024-12-03,74.0,256049.08,3614.0385714285717,2,0,Kitchen,Cutlery,2483.19,49,12,1,0,85.0,57.0,61.0,57.0,70.0,82.375,13.216151734395975,70.0,117,124,26.0,226
SKU0030,2024-12-03,130.0,1073243.91,8546.585714285715,2,0,Kitchen,Storage,3882.87,49,12,1,0,200.0,103.0,77.0,95.0,119.25,121.25,54.968930618425745,119.25,86,252,11.0,190
SKU0072,2024-12-03,352.0,2099157.63,6161.911428571429,2,0,Bedding,Comforters,2677.34,49,12,1,0,514.0,292.0,295.0,,350.0,,109.37092849564695,350.0,0,445,10.0,243
SKU0020,2024-12-03,58.0,32459.44,575.2742857142857,2,0,Bedding,Comforters,317.11,49,12,1,0,66.0,46.0,46.0,49.0,44.5,46.0,18.85912687975381,44.5,48,73,22.0,92
SKU0192,2024-12-03,137.0,191976.75,1418.5485714285714,2,0,Kitchen,Cutlery,719.92,49,12,1,0,193.0,95.0,92.0,38.0,113.75,111.375,53.5622690582334,113.75,0,239,10.0,188
SKU0125,2024-12-03,151.0,189973.83,1275.77,2,0,Small Appliances,Kettles,674.71,49,12,1,0,205.0,117.0,,,,,,,0,256,16.0,142
SKU0064,2024-12-03,35.0,242350.5,6924.3,0,0,Kitchen,Cookware,2718.88,49,12,0,0,,,,,,,,,0,247,21.0,188
SKU0053,2024-12-03,51.0,321759.83,6482.341428571429,2,0,Furniture,Sofas,3133.65,49,12,1,0,63.0,15.0,,,,,,,65,106,15.0,120
SKU0026,2024-12-03,222.0,681340.5,3139.8185714285714,2,0,Furniture,Sofas,2103.97,49,12,1,0,342.0,236.0,201.0,189.0,233.75,244.75,79.2480283666412,233.75,109,442,14.0,412
SKU0091,2024-12-03,193.0,881078.12,4646.144285714286,2,0,Bedding,Sheets,2805.82,49,12,1,0,258.0,156.0,146.0,,165.75,,65.65757128211904,165.75,66,138,23.0,154
SKU0090,2024-12-03,280.0,748963.05,2769.2757142857145,2,0,Furniture,Sofas,1596.54,49,12,1,0,370.0,231.0,212.0,233.0,244.0,254.0,88.75058685251913,244.0,464,566,20.0,709
SKU0113,2024-12-03,179.0,78811.08,452.54428571428576,2,0,Small Appliances,Heaters,2001.84,49,12,1,0,197.0,133.0,132.0,135.0,147.0,149.625,33.476359818035206,147.0,101,547,28.0,448
SKU0138,2024-12-03,59.0,118089.42,2039.2214285714285,2,0,Bedding,Sheets,1026.99,49,12,1,0,91.0,54.0,47.0,10.0,60.75,57.0,20.369503348550055,60.75,35,0,9.0,43
SKU0190,2024-12-03,333.0,288563.55,891.4614285714285,2,0,Decor,Vases,522.28,49,12,1,0,543.0,338.0,340.0,272.0,379.75,389.25,110.53920873005426,379.75,755,0,13.0,814
SKU0152,2024-12-03,157.0,907503.18,5958.5371428571425,2,0,Kitchen,Storage,2813.13,49,12,1,0,265.0,158.0,116.0,131.0,163.5,173.125,70.57147676882794,163.5,0,178,18.0,121
SKU0093,2024-12-03,383.0,2628600.28,7048.904285714286,2,0,Bedding,Sheets,3424.53,49,12,1,0,495.0,369.0,,,,,,,0,932,28.0,796
SKU0054,2024-12-03,356.0,413280.56,1210.1371428571426,2,0,Decor,Rugs,558.97,49,12,1,0,524.0,308.0,320.0,303.0,360.75,367.625,109.48173363625519,360.75,7,1444,24.0,1222
SKU0051,2024-12-03,287.0,2640445.5,9248.004285714285,2,0,Small Appliances,Kettles,2001.84,49,12,1,0,392.0,310.0,206.0,189.0,276.0,275.125,92.9372548192236,276.0,0,171,11.0,134
