date,sku_id,units_sold,revenue,unit_price,promo_flag,units_sold_was_missing,category,subcategory,launch_date,unit_cost,list_price,week,month,season,is_holiday,promo_event
2025-06-01,SKU0039,30.0,21931.2,731.04,0,0,Small Appliances,Blenders,2025-03-04,286.65,731.04,22,6,Summer,0,
2025-06-02,SKU0039,38.0,27779.52,731.04,0,0,Small Appliances,Blenders,2025-03-04,286.65,731.04,23,6,Summer,0,
2025-06-03,SKU0039,35.0,25586.4,731.04,0,0,Small Appliances,Blenders,2025-03-04,286.65,731.04,23,6,Summer,0,
2025-06-04,SKU0039,23.0,16813.92,731.04,0,0,Small Appliances,Blenders,2025-03-04,286.65,731.04,23,6,Summer,0,
2025-06-05,SKU0039,39.0,28510.56,731.04,0,0,Small Appliances,Blenders,2025-03-04,286.65,731.04,23,6,Summer,0,
2025-06-06,SKU0039,12.0,8772.48,731.04,0,0,Small Appliances,Blenders,2025-03-04,286.65,731.04,23,6,Summer,0,
2025-06-07,SKU0039,21.0,15351.84,731.04,0,0,Small Appliances,Blenders,2025-03-04,286.65,731.04,23,6,Summer,0,
2025-06-08,SKU0039,48.0,35089.92,731.04,0,0,Small Appliances,Blenders,2025-03-04,286.65,731.04,23,6,Summer,0,
2025-06-09,SKU0039,30.0,21931.2,731.04,0,0,Small Appliances,Blenders,2025-03-04,286.65,731.04,24,6,Summer,0,
2025-06-10,SKU0039,22.0,16082.88,731.04,0,0,Small Appliances,Blenders,2025-03-04,286.65,731.04,24,6,Summer,0,
2025-06-11,SKU0039,24.0,17544.96,731.04,0,0,Small Appliances,Blenders,2025-03-04,286.65,731.04,24,6,Summer,0,
2025-06-12,SKU0039,17.0,12427.68,731.04,0,0,Small Appliances,Blenders,2025-03-04,286.65,731.04,24,6,Summer,0,
2025-06-13,SKU0039,27.0,19738.08,731.04,0,0,Small Appliances,Blenders,2025-03-04,286.65,731.04,24,6,Summer,0,
2025-06-14,SKU0039,32.0,23393.28,731.04,0,0,Small Appliances,Blenders,2025-03-04,286.65,731.04,24,6,Summer,0,
2025-06-15,SKU0039,31.0,22662.24,731.04,0,0,Small Appliances,Blenders,2025-03-04,286.65,731.04,24,6,Summer,0,
2025-06-16,SKU0039,13.0,9503.52,731.04,0,0,Small Appliances,Blenders,2025-03-04,286.65,731.04,25,6,Summer,0,
2025-06-17,SKU0039,27.0,19738.08,731.04,0,0,Small Appliances,Blenders,2025-03-04,286.65,731.04,25,6,Summer,0,
2025-06-18,SKU0039,19.0,13889.76,731.04,0,0,Small Appliances,Blenders,2025-03-04,286.65,731.04,25,6,Summer,0,
2025-06-19,SKU0039,15.0,10965.6,731.04,0,0,Small Appliances,Blenders,2025-03-04,286.65,731.04,25,6,Summer,0,
2025-06-20,SKU0039,36.0,26317.44,731.04,0,0,Small Appliances,Blenders,2025-03-04,286.65,731.04,25,6,Summer,0,
2025-06-21,SKU0039,51.0,37283.04,731.04,0,0,Small Appliances,Blenders,2025-03-04,286.65,731.04,25,6,Summer,0,
2025-06-22,SKU0039,49.0,35820.96,731.04,0,0,Small Appliances,Blenders,2025-03-04,286.65,731.04,25,6,Summer,0,
2025-06-23,SKU0039,30.0,21931.2,731.04,0,0,Small Appliances,Blenders,2025-03-04,286.65,731.04,26,6,Summer,0,
2025-06-24,SKU0039,22.0,16082.88,731.04,0,0,Small Appliances,Blenders,2025-03-04,286.65,731.04,26,6,Summer,0,
2025-06-25,SKU0039,24.0,17544.96,731.04,0,0,Small Appliances,Blenders,2025-03-04,286.65,731.04,26,6,Summer,0,
2025-06-26,SKU0039,28.0,20469.12,731.04,0,0,Small Appliances,Blenders,2025-03-04,286.65,731.04,26,6,Summer,0,
2025-06-27,SKU0039,20.0,14620.8,731.04,0,0,Small Appliances,Blenders,2025-03-04,286.65,731.04,26,6,Summer,0,
2025-06-28,SKU0039,43.0,31434.72,731.04,0,0,Small Appliances,Blenders,2025-03-04,286.65,731.04,26,6,Summer,0,
2025-06-29,SKU0039,11.0,8041.44,731.04,0,0,Small Appliances,Blenders,2025-03-04,286.65,731.04,26,6,Summer,0,
2025-06-30,SKU0039,22.0,16082.88,731.04,0,0,Small Appliances,Blenders,2025-03-04,286.65,731.04,27,6,Summer,0,
2025-07-01,SKU0039,31.0,22662.24,731.04,0,0,Small Appliances,Blenders,2025-03-04,286.65,731.04,27,7,Monsoon,0,
2025-07-02,SKU0039,15.0,10965.6,731.04,0,0,Small Appliances,Blenders,2025-03-04,286.65,731.04,27,7,Monsoon,0,
2025-07-03,SKU0039,21.0,15351.84,731.04,0,0,Small Appliances,Blenders,2025-03-04,286.65,731.04,27,7,Monsoon,0,
2025-07-04,SKU0039,29.0,21200.16,731.04,0,0,Small Appliances,Blenders,2025-03-04,286.65,731.04,27,7,Monsoon,0,
2025-07-05,SKU0039,43.0,31434.72,731.04,0,0,Small Appliances,Blenders,2025-03-04,286.65,731.04,27,7,Monsoon,0,
2025-07-06,SKU0039,16.0,11696.64,731.04,0,0,Small Appliances,Blenders,2025-03-04,286.65,731.04,27,7,Monsoon,0,
2025-07-07,SKU0039,10.0,7310.4,731.04,0,0,Small Appliances,Blenders,2025-03-04,286.65,731.04,28,7,Monsoon,0,
2025-07-08,SKU0039,14.0,10234.56,731.04,0,0,Small Appliances,Blenders,2025-03-04,286.65,731.04,28,7,Monsoon,0,
2025-07-09,SKU0039,8.0,5848.32,731.04,0,0,Small Appliances,Blenders,2025-03-04,286.65,731.04,28,7,Monsoon,0,
2025-07-10,SKU0039,9.0,6579.36,731.04,0,0,Small Appliances,Blenders,2025-03-04,286.65,731.04,28,7,Monsoon,0,
2025-07-11,SKU0039,14.0,10234.56,731.04,0,0,Small Appliances,Blenders,2025-03-04,286.65,731.04,28,7,Monsoon,0,
2025-07-12,SKU0039,40.0,29241.6,731.04,0,0,Small Appliances,Blenders,2025-03-04,286.65,731.04,28,7,Monsoon,0,
2025-07-13,SKU0039,26.0,19007.04,731.04,0,0,Small Appliances,Blenders,2025-03-04,286.65,731.04,28,7,Monsoon,0,
2025-07-14,SKU0039,23.0,16813.92,731.04,0,0,Small Appliances,Blenders,2025-03-04,286.65,731.04,29,7,Monsoon,0,
2025-07-15,SKU0039,14.0,10234.56,731.04,0,0,Small Appliances,Blenders,2025-03-04,286.65,731.04,29,7,Monsoon,0,
2025-07-16,SKU0039,29.0,21200.16,731.04,0,0,Small Appliances,Blenders,2025-03-04,286.65,731.04,29,7,Monsoon,0,
2025-07-17,SKU0039,41.0,29972.64,731.04,0,0,Small Appliances,Blenders,2025-03-04,286.65,731.04,29,7,Monsoon,0,
2025-07-18,SKU0039,15.0,10965.6,731.04,0,0,Small Appliances,Blenders,2025-03-04,286.65,731.04,29,7,Monsoon,0,
2025-07-19,SKU0039,45.0,32896.8,731.04,0,0,Small Appliances,Blenders,2025-03-04,286.65,731.04,29,7,Monsoon,0,
2025-07-20,SKU0039,32.0,23393.28,731.04,0,0,Small Appliances,Blenders,2025-03-04,286.65,731.04,29,7,Monsoon,0,
2025-07-21,SKU0039,23.0,16813.92,731.04,0,0,Small Appliances,Blenders,2025-03-04,286.65,731.04,30,7,Monsoon,0,
2025-07-22,SKU0039,27.0,19738.08,731.04,0,0,Small Appliances,Blenders,2025-03-04,286.65,731.04,30,7,Monsoon,0,
2025-07-23,SKU0039,27.0,19738.08,731.04,0,0,Small Appliances,Blenders,2025-03-04,286.65,731.04,30,7,Monsoon,0,
2025-07-24,SKU0039,41.0,29972.64,731.04,0,0,Small Appliances,Blenders,2025-03-04,286.65,731.04,30,7,Monsoon,0,
2025-07-25,SKU0039,28.0,20469.12,731.04,0,0,Small Appliances,Blenders,2025-03-04,286.65,731.04,30,7,Monsoon,0,
2025-07-26,SKU0039,34.0,24855.36,731.04,0,0,Small Appliances,Blenders,2025-03-04,286.65,731.04,30,7,Monsoon,0,
2025-07-27,SKU0039,25.0,18276.0,731.04,0,0,Small Appliances,Blenders,2025-03-04,286.65,731.04,30,7,Monsoon,0,
2025-07-28,SKU0039,31.0,22662.24,731.04,0,0,Small Appliances,Blenders,2025-03-04,286.65,731.04,31,7,Monsoon,0,
2025-07-29,SKU0039,14.0,10234.56,731.04,0,0,Small Appliances,Blenders,2025-03-04,286.65,731.04,31,7,Monsoon,0,
2025-07-30,SKU0039,24.0,17544.96,731.04,0,0,Small Appliances,Blenders,2025-03-04,286.65,731.04,31,7,Monsoon,0,
2025-07-31,SKU0039,50.0,36552.0,731.04,0,0,Small Appliances,Blenders,2025-03-04,286.65,731.04,31,7,Monsoon,0,
2025-08-01,SKU0039,18.0,10526.98,584.83,1,0,Small Appliances,Blenders,2025-03-04,286.65,731.04,31,8,Monsoon,0,Independence Week Sale
2025-08-02,SKU0039,54.0,31580.93,584.83,1,0,Small Appliances,Blenders,2025-03-04,286.65,731.04,31,8,Monsoon,0,Independence Week Sale
2025-08-03,SKU0039,54.0,31580.93,584.83,1,0,Small Appliances,Blenders,2025-03-04,286.65,731.04,31,8,Monsoon,0,Independence Week Sale
2025-08-04,SKU0039,39.0,22808.45,584.83,1,0,Small Appliances,Blenders,2025-03-04,286.65,731.04,32,8,Monsoon,0,Independence Week Sale
2025-08-05,SKU0039,39.0,22808.45,584.83,1,0,Small Appliances,Blenders,2025-03-04,286.65,731.04,32,8,Monsoon,0,Independence Week Sale
2025-08-06,SKU0039,42.0,24562.94,584.83,1,0,Small Appliances,Blenders,2025-03-04,286.65,731.04,32,8,Monsoon,0,Independence Week Sale
2025-08-07,SKU0039,39.0,22808.45,584.83,1,0,Small Appliances,Blenders,2025-03-04,286.65,731.04,32,8,Monsoon,0,Independence Week Sale
2025-08-08,SKU0039,43.0,25147.78,584.83,1,0,Small Appliances,Blenders,2025-03-04,286.65,731.04,32,8,Monsoon,0,Independence Week Sale
2025-08-09,SKU0039,47.0,27487.1,584.83,1,0,Small Appliances,Blenders,2025-03-04,286.65,731.04,32,8,Monsoon,0,Independence Week Sale
2025-08-10,SKU0039,71.0,41523.07,584.83,1,0,Small Appliances,Blenders,2025-03-04,286.65,731.04,32,8,Monsoon,0,Independence Week Sale
2025-08-11,SKU0039,21.0,15351.84,731.04,0,0,Small Appliances,Blenders,2025-03-04,286.65,731.04,33,8,Monsoon,0,
2025-08-12,SKU0039,28.0,20469.12,731.04,0,0,Small Appliances,Blenders,2025-03-04,286.65,731.04,33,8,Monsoon,0,
2025-08-13,SKU0039,17.0,12427.68,731.04,0,0,Small Appliances,Blenders,2025-03-04,286.65,731.04,33,8,Monsoon,0,
2025-08-14,SKU0039,32.0,23393.28,731.04,0,0,Small Appliances,Blenders,2025-03-04,286.65,731.04,33,8,Monsoon,0,
2025-08-15,SKU0039,39.0,28510.56,731.04,0,0,Small Appliances,Blenders,2025-03-04,286.65,731.04,33,8,Monsoon,1,
2025-08-16,SKU0039,33.0,24124.32,731.04,0,0,Small Appliances,Blenders,2025-03-04,286.65,731.04,33,8,Monsoon,0,
2025-08-17,SKU0039,19.0,13889.76,731.04,0,0,Small Appliances,Blenders,2025-03-04,286.65,731.04,33,8,Monsoon,0,
2025-08-18,SKU0039,16.0,11696.64,731.04,0,0,Small Appliances,Blenders,2025-03-04,286.65,731.04,34,8,Monsoon,0,
2025-08-19,SKU0039,39.0,28510.56,731.04,0,0,Small Appliances,Blenders,2025-03-04,286.65,731.04,34,8,Monsoon,0,
2025-08-20,SKU0039,16.0,11696.64,731.04,0,0,Small Appliances,Blenders,2025-03-04,286.65,731.04,34,8,Monsoon,0,
2025-08-21,SKU0039,29.0,21200.16,731.04,0,0,Small Appliances,Blenders,2025-03-04,286.65,731.04,34,8,Monsoon,0,
2025-08-22,SKU0039,14.0,10234.56,731.04,0,0,Small Appliances,Blenders,2025-03-04,286.65,731.04,34,8,Monsoon,0,
2025-08-23,SKU0039,38.0,27779.52,731.04,0,0,Small Appliances,Blenders,2025-03-04,286.65,731.04,34,8,Monsoon,0,
2025-08-24,SKU0039,22.0,16082.88,731.04,0,0,Small Appliances,Blenders,2025-03-04,286.65,731.04,34,8,Monsoon,0,
2025-08-25,SKU0039,14.0,10234.56,731.04,0,0,Small Appliances,Blenders,2025-03-04,286.65,731.04,35,8,Monsoon,0,
2025-08-26,SKU0039,16.0,11696.64,731.04,0,0,Small Appliances,Blenders,2025-03-04,286.65,731.04,35,8,Monsoon,0,
2025-08-27,SKU0039,18.0,13158.72,731.04,0,0,Small Appliances,Blenders,2025-03-04,286.65,731.04,35,8,Monsoon,0,
2025-08-28,SKU0039,27.0,19738.08,731.04,0,0,Small Appliances,Blenders,2025-03-04,286.65,731.04,35,8,Monsoon,0,
2025-08-29,SKU0039,24.0,17544.96,731.04,0,0,Small Appliances,Blenders,2025-03-04,286.65,731.04,35,8,Monsoon,0,
2025-08-30,SKU0039,18.0,13158.72,731.04,0,0,Small Appliances,Blenders,2025-03-04,286.65,731.04,35,8,Monsoon,0,
2025-08-31,SKU0039,28.0,20469.12,731.04,0,0,Small Appliances,Blenders,2025-03-04,286.65,731.04,35,8,Monsoon,0,
2025-09-01,SKU0039,12.0,8772.48,731.04,0,0,Small Appliances,Blenders,2025-03-04,286.65,731.04,36,9,Monsoon,0,
2025-09-02,SKU0039,29.0,21200.16,731.04,0,0,Small Appliances,Blenders,2025-03-04,286.65,731.04,36,9,Monsoon,0,
2025-09-03,SKU0039,31.0,22662.24,731.04,0,0,Small Appliances,Blenders,2025-03-04,286.65,731.04,36,9,Monsoon,0,
2025-09-04,SKU0039,23.0,16813.92,731.04,0,0,Small Appliances,Blenders,2025-03-04,286.65,731.04,36,9,Monsoon,0,
2025-09-05,SKU0039,26.0,19007.04,731.04,0,0,Small Appliances,Blenders,2025-03-04,286.65,731.04,36,9,Monsoon,0,
2025-09-06,SKU0039,45.0,32896.8,731.04,0,0,Small Appliances,Blenders,2025-03-04,286.65,731.04,36,9,Monsoon,0,
2025-09-07,SKU0039,27.0,19738.08,731.04,0,0,Small Appliances,Blenders,2025-03-04,286.65,731.04,36,9,Monsoon,0,
2025-09-08,SKU0039,14.0,10234.56,731.04,0,0,Small Appliances,Blenders,2025-03-04,286.65,731.04,37,9,Monsoon,0,
2025-09-09,SKU0039,28.0,20469.12,731.04,0,0,Small Appliances,Blenders,2025-03-04,286.65,731.04,37,9,Monsoon,0,
2025-09-10,SKU0039,12.0,8772.48,731.04,0,0,Small Appliances,Blenders,2025-03-04,286.65,731.04,37,9,Monsoon,0,
2025-09-11,SKU0039,21.0,15351.84,731.04,0,0,Small Appliances,Blenders,2025-03-04,286.65,731.04,37,9,Monsoon,0,
2025-09-12,SKU0039,17.0,12427.68,731.04,0,0,Small Appliances,Blenders,2025-03-04,286.65,731.04,37,9,Monsoon,0,
2025-09-13,SKU0039,22.0,16082.88,731.04,0,0,Small Appliances,Blenders,2025-03-04,286.65,731.04,37,9,Monsoon,0,
2025-09-14,SKU0039,26.0,19007.04,731.04,0,0,Small Appliances,Blenders,2025-03-04,286.65,731.04,37,9,Monsoon,0,
2025-09-15,SKU0039,32.0,23393.28,731.04,0,0,Small Appliances,Blenders,2025-03-04,286.65,731.04,38,9,Monsoon,0,
2025-09-16,SKU0039,33.0,24124.32,731.04,0,0,Small Appliances,Blenders,2025-03-04,286.65,731.04,38,9,Monsoon,0,
2025-09-17,SKU0039,32.0,23393.28,731.04,0,0,Small Appliances,Blenders,2025-03-04,286.65,731.04,38,9,Monsoon,0,
2025-09-18,SKU0039,26.0,19007.04,731.04,0,0,Small Appliances,Blenders,2025-03-04,286.65,731.04,38,9,Monsoon,0,
2025-09-19,SKU0039,21.0,15351.84,731.04,0,0,Small Appliances,Blenders,2025-03-04,286.65,731.04,38,9,Monsoon,0,
2025-09-20,SKU0039,6.0,4386.24,731.04,0,0,Small Appliances,Blenders,2025-03-04,286.65,731.04,38,9,Monsoon,0,
2025-09-21,SKU0039,32.0,23393.28,731.04,0,0,Small Appliances,Blenders,2025-03-04,286.65,731.04,38,9,Monsoon,0,
2025-09-22,SKU0039,1.0,731.04,731.04,0,0,Small Appliances,Blenders,2025-03-04,286.65,731.04,39,9,Monsoon,0,
2025-09-23,SKU0039,5.0,3655.2,731.04,0,0,Small Appliances,Blenders,2025-03-04,286.65,731.04,39,9,Monsoon,0,
2025-09-24,SKU0039,21.0,15351.84,731.04,0,0,Small Appliances,Blenders,2025-03-04,286.65,731.04,39,9,Monsoon,0,
2025-09-25,SKU0039,25.0,18276.0,731.04,0,0,Small Appliances,Blenders,2025-03-04,286.65,731.04,39,9,Monsoon,0,
2025-09-26,SKU0039,19.0,13889.76,731.04,0,0,Small Appliances,Blenders,2025-03-04,286.65,731.04,39,9,Monsoon,0,
2025-09-27,SKU0039,43.0,31434.72,731.04,0,0,Small Appliances,Blenders,2025-03-04,286.65,731.04,39,9,Monsoon,0,
2025-09-28,SKU0039,33.0,24124.32,731.04,0,0,Small Appliances,Blenders,2025-03-04,286.65,731.04,39,9,Monsoon,0,
2025-09-29,SKU0039,21.0,15351.84,731.04,0,0,Small Appliances,Blenders,2025-03-04,286.65,731.04,40,9,Monsoon,0,
2025-09-30,SKU0039,36.0,26317.44,731.04,0,0,Small Appliances,Blenders,2025-03-04,286.65,731.04,40,9,Monsoon,0,
2025-10-01,SKU0039,45.0,32896.8,731.04,0,0,Small Appliances,Blenders,2025-03-04,286.65,731.04,40,10,Autumn,0,
2025-10-02,SKU0039,47.0,34358.88,731.04,0,0,Small Appliances,Blenders,2025-03-04,286.65,731.04,40,10,Autumn,1,
2025-10-03,SKU0039,22.0,16082.88,731.04,0,0,Small Appliances,Blenders,2025-03-04,286.65,731.04,40,10,Autumn,0,
2025-10-04,SKU0039,32.0,23393.28,731.04,0,0,Small Appliances,Blenders,2025-03-04,286.65,731.04,40,10,Autumn,0,
2025-10-05,SKU0039,23.0,16813.92,731.04,0,0,Small Appliances,Blenders,2025-03-04,286.65,731.04,40,10,Autumn,0,
2025-10-06,SKU0039,29.0,21200.16,731.04,0,0,Small Appliances,Blenders,2025-03-04,286.65,731.04,41,10,Autumn,0,
2025-10-07,SKU0039,20.0,14620.8,731.04,0,0,Small Appliances,Blenders,2025-03-04,286.65,731.04,41,10,Autumn,0,
2025-10-08,SKU0039,27.0,19738.08,731.04,0,0,Small Appliances,Blenders,2025-03-04,286.65,731.04,41,10,Autumn,0,
2025-10-09,SKU0039,32.0,23393.28,731.04,0,0,Small Appliances,Blenders,2025-03-04,286.65,731.04,41,10,Autumn,0,
2025-10-10,SKU0039,11.0,8041.44,731.04,0,0,Small Appliances,Blenders,2025-03-04,286.65,731.04,41,10,Autumn,0,
2025-10-11,SKU0039,25.0,18276.0,731.04,0,0,Small Appliances,Blenders,2025-03-04,286.65,731.04,41,10,Autumn,0,
2025-10-12,SKU0039,32.0,23393.28,731.04,0,0,Small Appliances,Blenders,2025-03-04,286.65,731.04,41,10,Autumn,0,
2025-10-13,SKU0039,29.0,21200.16,731.04,0,0,Small Appliances,Blenders,2025-03-04,286.65,731.04,42,10,Autumn,0,
2025-10-14,SKU0039,25.0,18276.0,731.04,0,0,Small Appliances,Blenders,2025-03-04,286.65,731.04,42,10,Autumn,0,
2025-10-15,SKU0039,51.0,29826.43,584.83,1,0,Small Appliances,Blenders,2025-03-04,286.65,731.04,42,10,Autumn,0,Festive Season Sale
2025-10-16,SKU0039,47.0,27487.1,584.83,1,0,Small Appliances,Blenders,2025-03-04,286.65,731.04,42,10,Autumn,0,Festive Season Sale
2025-10-17,SKU0039,40.0,23393.28,584.83,1,0,Small Appliances,Blenders,2025-03-04,286.65,731.04,42,10,Autumn,0,Festive Season Sale
2025-10-18,SKU0039,62.0,36259.58,584.83,1,0,Small Appliances,Blenders,2025-03-04,286.65,731.04,42,10,Autumn,0,Festive Season Sale
2025-10-19,SKU0039,65.0,38014.08,584.83,1,0,Small Appliances,Blenders,2025-03-04,286.65,731.04,42,10,Autumn,0,Festive Season Sale
2025-10-20,SKU0039,72.0,42107.9,584.83,1,0,Small Appliances,Blenders,2025-03-04,286.65,731.04,43,10,Autumn,1,Festive Season Sale
2025-10-21,SKU0039,55.0,32165.76,584.83,1,0,Small Appliances,Blenders,2025-03-04,286.65,731.04,43,10,Autumn,0,Festive Season Sale
2025-10-22,SKU0039,58.0,33920.26,584.83,1,0,Small Appliances,Blenders,2025-03-04,286.65,731.04,43,10,Autumn,0,Festive Season Sale
2025-10-23,SKU0039,60.0,35089.92,584.83,1,0,Small Appliances,Blenders,2025-03-04,286.65,731.04,43,10,Autumn,0,Festive Season Sale
2025-10-24,SKU0039,48.0,28071.94,584.83,1,0,Small Appliances,Blenders,2025-03-04,286.65,731.04,43,10,Autumn,0,Festive Season Sale
2025-10-25,SKU0039,22.0,16082.88,731.04,0,0,Small Appliances,Blenders,2025-03-04,286.65,731.04,43,10,Autumn,0,
2025-10-26,SKU0039,49.0,35820.96,731.04,0,0,Small Appliances,Blenders,2025-03-04,286.65,731.04,43,10,Autumn,0,
2025-10-27,SKU0039,33.0,24124.32,731.04,0,0,Small Appliances,Blenders,2025-03-04,286.65,731.04,44,10,Autumn,0,
2025-10-28,SKU0039,21.0,15351.84,731.04,0,0,Small Appliances,Blenders,2025-03-04,286.65,731.04,44,10,Autumn,0,
2025-10-29,SKU0039,32.0,23393.28,731.04,0,0,Small Appliances,Blenders,2025-03-04,286.65,731.04,44,10,Autumn,0,
2025-10-30,SKU0039,40.0,29241.6,731.04,0,0,Small Appliances,Blenders,2025-03-04,286.65,731.04,44,10,Autumn,0,
2025-10-31,SKU0039,46.0,33627.84,731.04,0,0,Small Appliances,Blenders,2025-03-04,286.65,731.04,44,10,Autumn,0,
2025-11-01,SKU0039,40.0,29241.6,731.04,0,0,Small Appliances,Blenders,2025-03-04,286.65,731.04,44,11,Autumn,0,
2025-11-02,SKU0039,47.0,34358.88,731.04,0,0,Small Appliances,Blenders,2025-03-04,286.65,731.04,44,11,Autumn,0,
2025-11-03,SKU0039,18.0,13158.72,731.04,0,0,Small Appliances,Blenders,2025-03-04,286.65,731.04,45,11,Autumn,0,
2025-11-04,SKU0039,29.0,21200.16,731.04,0,0,Small Appliances,Blenders,2025-03-04,286.65,731.04,45,11,Autumn,0,
2025-11-05,SKU0039,27.0,19738.08,731.04,0,0,Small Appliances,Blenders,2025-03-04,286.65,731.04,45,11,Autumn,0,
2025-11-06,SKU0039,33.0,24124.32,731.04,0,0,Small Appliances,Blenders,2025-03-04,286.65,731.04,45,11,Autumn,0,
2025-11-07,SKU0039,45.0,32896.8,731.04,0,0,Small Appliances,Blenders,2025-03-04,286.65,731.04,45,11,Autumn,0,
2025-11-08,SKU0039,40.0,29241.6,731.04,0,0,Small Appliances,Blenders,2025-03-04,286.65,731.04,45,11,Autumn,0,
2025-11-09,SKU0039,28.0,20469.12,731.04,0,0,Small Appliances,Blenders,2025-03-04,286.65,731.04,45,11,Autumn,0,
2025-11-10,SKU0039,18.0,13158.72,731.04,0,0,Small Appliances,Blenders,2025-03-04,286.65,731.04,46,11,Autumn,0,
2025-11-11,SKU0039,45.0,32896.8,731.04,0,0,Small Appliances,Blenders,2025-03-04,286.65,731.04,46,11,Autumn,0,
2025-11-12,SKU0039,35.0,25586.4,731.04,0,0,Small Appliances,Blenders,2025-03-04,286.65,731.04,46,11,Autumn,0,
2025-11-13,SKU0039,34.0,24855.36,731.04,0,0,Small Appliances,Blenders,2025-03-04,286.65,731.04,46,11,Autumn,0,
2025-11-14,SKU0039,26.0,19007.04,731.04,0,0,Small Appliances,Blenders,2025-03-04,286.65,731.04,46,11,Autumn,0,
2025-11-15,SKU0039,40.0,29241.6,731.04,0,0,Small Appliances,Blenders,2025-03-04,286.65,731.04,46,11,Autumn,0,
2025-11-16,SKU0039,28.0,20469.12,731.04,0,0,Small Appliances,Blenders,2025-03-04,286.65,731.04,46,11,Autumn,0,
2025-11-17,SKU0039,33.0,24124.32,731.04,0,0,Small Appliances,Blenders,2025-03-04,286.65,731.04,47,11,Autumn,0,
2025-11-18,SKU0039,19.0,13889.76,731.04,0,0,Small Appliances,Blenders,2025-03-04,286.65,731.04,47,11,Autumn,0,
2025-11-19,SKU0039,26.0,19007.04,731.04,0,0,Small Appliances,Blenders,2025-03-04,286.65,731.04,47,11,Autumn,0,
2025-11-20,SKU0039,24.0,17544.96,731.04,0,0,Small Appliances,Blenders,2025-03-04,286.65,731.04,47,11,Autumn,0,
2025-11-21,SKU0039,0.0,0.0,731.04,0,0,Small Appliances,Blenders,2025-03-04,286.65,731.04,47,11,Autumn,0,
2025-11-22,SKU0039,34.0,24855.36,731.04,0,0,Small Appliances,Blenders,2025-03-04,286.65,731.04,47,11,Autumn,0,
2025-11-23,SKU0039,29.0,21200.16,731.04,0,0,Small Appliances,Blenders,2025-03-04,286.65,731.04,47,11,Autumn,0,
2025-11-24,SKU0039,28.0,20469.12,731.04,0,0,Small Appliances,Blenders,2025-03-04,286.65,731.04,48,11,Autumn,0,
2025-11-25,SKU0039,54.0,31580.93,584.83,1,0,Small Appliances,Blenders,2025-03-04,286.65,731.04,48,11,Autumn,0,Black Friday
2025-11-26,SKU0039,70.0,40938.24,584.83,1,0,Small Appliances,Blenders,2025-03-04,286.65,731.04,48,11,Autumn,0,Black Friday
2025-11-27,SKU0039,56.0,32750.59,584.83,1,0,Small Appliances,Blenders,2025-03-04,286.65,731.04,48,11,Autumn,0,Black Friday
2025-11-28,SKU0039,57.0,33335.42,584.83,1,0,Small Appliances,Blenders,2025-03-04,286.65,731.04,48,11,Autumn,0,Black Friday
2025-11-29,SKU0039,72.0,42107.9,584.83,1,0,Small Appliances,Blenders,2025-03-04,286.65,731.04,48,11,Autumn,0,Black Friday
2025-11-30,SKU0039,75.0,43862.4,584.83,1,0,Small Appliances,Blenders,2025-03-04,286.65,731.04,48,11,Autumn,0,Black Friday
2025-12-01,SKU0039,60.0,35089.92,584.83,1,0,Small Appliances,Blenders,2025-03-04,286.65,731.04,49,12,Winter,0,Black Friday
2025-12-02,SKU0039,59.0,34505.09,584.83,1,0,Small Appliances,Blenders,2025-03-04,286.65,731.04,49,12,Winter,0,Black Friday
2025-12-03,SKU0039,63.0,36844.42,584.83,1,0,Small Appliances,Blenders,2025-03-04,286.65,731.04,49,12,Winter,0,Black Friday
2025-12-04,SKU0039,33.0,19299.46,584.83,1,0,Small Appliances,Blenders,2025-03-04,286.65,731.04,49,12,Winter,0,Black Friday
2025-12-05,SKU0039,51.0,37283.04,731.04,0,0,Small Appliances,Blenders,2025-03-04,286.65,731.04,49,12,Winter,0,
2025-12-06,SKU0039,54.0,39476.16,731.04,0,0,Small Appliances,Blenders,2025-03-04,286.65,731.04,49,12,Winter,0,
2025-12-07,SKU0039,41.0,29972.64,731.04,0,0,Small Appliances,Blenders,2025-03-04,286.65,731.04,49,12,Winter,0,
2025-12-08,SKU0039,18.0,13158.72,731.04,0,0,Small Appliances,Blenders,2025-03-04,286.65,731.04,50,12,Winter,0,
2025-12-09,SKU0039,43.0,31434.72,731.04,0,0,Small Appliances,Blenders,2025-03-04,286.65,731.04,50,12,Winter,0,
2025-12-10,SKU0039,25.0,18276.0,731.04,0,0,Small Appliances,Blenders,2025-03-04,286.65,731.04,50,12,Winter,0,
2025-12-11,SKU0039,36.0,26317.44,731.04,0,0,Small Appliances,Blenders,2025-03-04,286.65,731.04,50,12,Winter,0,
2025-12-12,SKU0039,19.0,13889.76,731.04,0,0,Small Appliances,Blenders,2025-03-04,286.65,731.04,50,12,Winter,0,
2025-12-13,SKU0039,60.0,43862.4,731.04,0,0,Small Appliances,Blenders,2025-03-04,286.65,731.04,50,12,Winter,0,
2025-12-14,SKU0039,25.0,18276.0,731.04,0,0,Small Appliances,Blenders,2025-03-04,286.65,731.04,50,12,Winter,0,
2025-12-15,SKU0039,32.0,23393.28,731.04,0,0,Small Appliances,Blenders,2025-03-04,286.65,731.04,51,12,Winter,0,
